RequestID, FirstFitFragments, BestFitFragments, FirstFitNodesTraversed, BestFitNodesTraversed
2842, 6, 6, 10970, 19996
2843, 6, 6, 10978, 19996
2844, 6, 6, 10978, 19996
2845, 6, 6, 10978, 20025
2846, 6, 6, 10978, 20025
2847, 6, 6, 10978, 20025
2848, 6, 6, 10978, 20025
2849, 6, 6, 10978, 20025
2850, 6, 6, 10978, 20025
2851, 6, 6, 10978, 20025
2852, 6, 6, 10988, 20054
2853, 7, 6, 11006, 20054
2854, 6, 5, 11006, 20054
2855, 6, 5, 11006, 20054
2856, 6, 5, 11006, 20054
2857, 6, 5, 11006, 20054
2858, 6, 5, 11006, 20054
2859, 6, 5, 11006, 20054
2860, 6, 5, 11006, 20054
2861, 6, 4, 11006, 20054
2862, 6, 4, 11006, 20054
2863, 6, 5, 11008, 20081
2864, 5, 4, 11008, 20081
2865, 5, 4, 11008, 20081
2866, 5, 5, 11018, 20108
2867, 6, 5, 11033, 20136
2868, 6, 5, 11033, 20136
2869, 6, 5, 11033, 20136
2870, 6, 5, 11033, 20136
2871, 6, 5, 11033, 20136
2872, 6, 5, 11033, 20136
2873, 6, 5, 11033, 20136
2874, 6, 5, 11033, 20136
2875, 6, 5, 11038, 20164
2876, 6, 5, 11038, 20164
2877, 7, 6, 11045, 20192
2878, 7, 5, 11045, 20192
2879, 7, 5, 11045, 20220
2880, 7, 5, 11045, 20220
2881, 7, 5, 11045, 20220
2882, 7, 5, 11045, 20249
2883, 7, 5, 11045, 20249
2884, 6, 5, 11045, 20249
2885, 6, 5, 11045, 20249
2886, 6, 5, 11045, 20249
2887, 5, 5, 11045, 20249
2888, 5, 5, 11046, 20278
2889, 5, 5, 11075, 20278
2890, 5, 5, 11075, 20278
2891, 4, 4, 11075, 20278
2892, 4, 5, 11083, 20306
2893, 4, 5, 11089, 20335
2894, 4, 5, 11089, 20335
2895, 4, 4, 11089, 20335
2896, 5, 5, 11098, 20363
2897, 4, 4, 11098, 20363
2898, 5, 4, 11107, 20391
2899, 5, 4, 11107, 20391
2900, 5, 4, 11107, 20391
2901, 5, 4, 11107, 20391
2902, 4, 4, 11107, 20391
2903, 4, 4, 11111, 20419
2904, 4, 4, 11111, 20419
2905, 4, 4, 11111, 20419
2906, 4, 4, 11111, 20419
2907, 4, 4, 11111, 20419
2908, 4, 4, 11125, 20447
2909, 4, 5, 11143, 20475
2910, 4, 3, 11143, 20475
2911, 4, 3, 11143, 20475
2912, 5, 4, 11162, 20502
2913, 6, 4, 11170, 20502
2914, 6, 4, 11170, 20502
2915, 6, 4, 11170, 20502
2916, 6, 4, 11170, 20502
2917, 4, 4, 11170, 20502
2918, 4, 3, 11170, 20502
2919, 4, 3, 11170, 20502
2920, 5, 3, 11179, 20502
2921, 5, 3, 11179, 20502
2922, 5, 3, 11179, 20502
2923, 5, 3, 11179, 20502
2924, 5, 3, 11179, 20502
2925, 5, 3, 11179, 20529
2926, 5, 3, 11179, 20529
2927, 5, 3, 11179, 20529
2928, 5, 3, 11179, 20529
2929, 5, 3, 11179, 20529
2930, 4, 2, 11179, 20529
2931, 3, 2, 11179, 20529
2932, 3, 3, 11189, 20555
2933, 3, 3, 11189, 20555
2934, 3, 3, 11189, 20555
2935, 3, 3, 11208, 20582
2936, 3, 3, 11211, 20609
2937, 3, 3, 11211, 20609
2938, 3, 3, 11211, 20637
2939, 3, 3, 11211, 20637
2940, 2, 3, 11211, 20637
2941, 2, 3, 11211, 20637
2942, 2, 2, 11211, 20637
2943, 2, 2, 11211, 20637
2944, 3, 3, 11220, 20665
2945, 3, 3, 11220, 20665
2946, 3, 3, 11220, 20665
2947, 3, 3, 11220, 20665
2948, 3, 3, 11220, 20665
2949, 3, 3, 11220, 20665
2950, 3, 4, 11220, 20694
2951, 3, 4, 11220, 20694
2952, 3, 4, 11232, 20724
2953, 3, 4, 11232, 20724
2954, 3, 4, 11232, 20724
2955, 3, 4, 11240, 20754
2956, 3, 4, 11240, 20754
2957, 3, 4, 11240, 20754
2958, 3, 4, 11240, 20754
2959, 3, 4, 11240, 20754
2960, 4, 5, 11254, 20784
2961, 4, 5, 11254, 20784
2962, 4, 6, 11258, 20814
2963, 4, 6, 11258, 20814
2964, 4, 5, 11258, 20814
2965, 4, 5, 11258, 20814
2966, 4, 5, 11258, 20814
2967, 4, 5, 11258, 20814
2968, 4, 6, 11285, 20844
2969, 3, 6, 11285, 20844
2970, 4, 6, 11300, 20874
2971, 4, 5, 11300, 20874
2972, 5, 5, 11328, 20904
2973, 5, 5, 11328, 20934
2974, 5, 6, 11328, 20964
2975, 5, 6, 11333, 20964
2976, 4, 6, 11333, 20964
2977, 4, 6, 11333, 20964
2978, 4, 6, 11356, 20995
2979, 4, 4, 11356, 20995
2980, 4, 4, 11356, 20995
2981, 4, 3, 11356, 20995
2982, 4, 3, 11356, 21024
2983, 4, 3, 11356, 21024
2984, 4, 3, 11356, 21024
2985, 4, 3, 11356, 21024
2986, 4, 3, 11356, 21054
2987, 4, 3, 11356, 21054
2988, 4, 3, 11356, 21054
2989, 4, 3, 11356, 21054
2990, 4, 2, 11356, 21054
2991, 4, 2, 11380, 21083
2992, 4, 2, 11380, 21083
2993, 3, 2, 11380, 21083
2994, 4, 2, 11390, 21113
2995, 4, 2, 11390, 21113
2996, 4, 1, 11390, 21113
2997, 4, 1, 11390, 21141
2998, 5, 1, 11392, 21170
2999, 5, 1, 11392, 21170
3000, 4, 1, 11392, 21170
3001, 4, 1, 11392, 21170
3002, 4, 1, 11392, 21170
3003, 4, 1, 11392, 21170
3004, 4, 1, 11392, 21170
3005, 4, 1, 11392, 21170
3006, 4, 1, 11392, 21170
3007, 4, 1, 11392, 21170
3008, 4, 2, 11403, 21199
3009, 4, 2, 11403, 21199
3010, 4, 2, 11403, 21229
3011, 4, 2, 11403, 21229
3012, 4, 2, 11403, 21229
3013, 4, 2, 11403, 21229
3014, 5, 2, 11415, 21256
3015, 4, 2, 11415, 21256
3016, 3, 2, 11415, 21256
3017, 3, 2, 11415, 21256
3018, 4, 2, 11434, 21283
3019, 3, 2, 11434, 21283
3020, 3, 1, 11434, 21283
3021, 4, 1, 11445, 21309
3022, 4, 1, 11445, 21309
3023, 4, 1, 11445, 21309
3024, 3, 1, 11445, 21309
3025, 3, 1, 11469, 21334
3026, 3, 2, 11474, 21359
3027, 4, 3, 11493, 21385
3028, 4, 2, 11493, 21385
3029, 4, 2, 11493, 21385
3030, 4, 2, 11521, 21410
3031, 4, 2, 11521, 21410
3032, 4, 2, 11521, 21410
3033, 4, 2, 11521, 21410
3034, 4, 2, 11521, 21410
3035, 4, 2, 11521, 21410
3036, 4, 2, 11521, 21410
3037, 4, 3, 11526, 21435
3038, 3, 2, 11526, 21435
3039, 3, 3, 11538, 21460
3040, 3, 3, 11565, 21486
3041, 3, 2, 11565, 21486
3042, 3, 2, 11565, 21486
3043, 3, 2, 11578, 21486
3044, 3, 2, 11578, 21486
3045, 3, 3, 11583, 21512
3046, 3, 3, 11607, 21539
3047, 3, 3, 11607, 21539
3048, 3, 3, 11607, 21539
3049, 3, 3, 11628, 21567
3050, 3, 3, 11653, 21595
3051, 3, 3, 11653, 21595
3052, 3, 3, 11653, 21595
3053, 3, 3, 11674, 21623
3054, 3, 3, 11674, 21623
3055, 3, 3, 11674, 21623
3056, 3, 3, 11674, 21623
3057, 3, 3, 11674, 21623
3058, 4, 4, 11685, 21651
3059, 4, 4, 11685, 21680
3060, 3, 4, 11685, 21680
3061, 3, 4, 11685, 21680
3062, 4, 4, 11705, 21709
3063, 4, 4, 11705, 21709
3064, 3, 3, 11705, 21709
3065, 3, 3, 11705, 21709
3066, 4, 3, 11717, 21737
3067, 4, 3, 11742, 21765
3068, 4, 2, 11742, 21765
3069, 4, 2, 11742, 21765
3070, 5, 2, 11772, 21765
3071, 5, 2, 11772, 21765
3072, 5, 2, 11772, 21765
3073, 5, 2, 11772, 21793
3074, 5, 3, 11772, 21821
3075, 5, 3, 11772, 21821
3076, 4, 3, 11772, 21821
3077, 4, 3, 11772, 21821
3078, 4, 3, 11772, 21821
3079, 4, 4, 11779, 21849
3080, 4, 4, 11779, 21849
3081, 3, 4, 11779, 21849
3082, 3, 4, 11779, 21849
3083, 3, 4, 11792, 21878
3084, 3, 4, 11792, 21878
3085, 3, 4, 11793, 21908
3086, 4, 4, 11811, 21938
3087, 4, 4, 11825, 21968
3088, 4, 4, 11825, 21968
3089, 4, 3, 11825, 21968
3090, 4, 3, 11850, 21998
3091, 3, 2, 11850, 21998
3092, 3, 2, 11850, 21998
3093, 3, 2, 11850, 21998
3094, 3, 2, 11850, 21998
3095, 3, 2, 11850, 21998
3096, 3, 2, 11850, 21998
3097, 3, 2, 11850, 21998
3098, 3, 2, 11850, 21998
3099, 3, 2, 11850, 21998
3100, 3, 2, 11850, 21998
3101, 4, 2, 11874, 21998
3102, 4, 2, 11874, 21998
3103, 4, 2, 11874, 21998
3104, 4, 2, 11904, 22027
3105, 4, 2, 11904, 22027
3106, 3, 1, 11904, 22027
3107, 3, 1, 11904, 22027
3108, 3, 0, 11904, 22027
3109, 3, 0, 11904, 22027
3110, 3, 0, 11913, 22054
3111, 3, 0, 11913, 22054
3112, 4, 0, 11923, 22081
3113, 4, 0, 11923, 22081
3114, 4, 0, 11923, 22109
3115, 4, 0, 11925, 22137
3116, 4, 0, 11925, 22137
3117, 4, 0, 11925, 22137
3118, 4, 0, 11925, 22137
3119, 4, 0, 11925, 22137
3120, 4, 0, 11925, 22137
3121, 4, 0, 11940, 22165
3122, 3, 0, 11940, 22165
3123, 3, 0, 11940, 22165
3124, 3, 0, 11940, 22165
3125, 3, 0, 11940, 22165
3126, 3, 0, 11940, 22192
3127, 3, 0, 11960, 22192
3128, 3, 0, 11967, 22219
3129, 3, 0, 11967, 22219
3130, 3, 0, 11967, 22219
3131, 3, 0, 11967, 22219
3132, 3, 0, 11967, 22219
3133, 3, 0, 11967, 22219
3134, 3, 0, 11967, 22219
3135, 3, 0, 11967, 22219
3136, 3, 0, 11967, 22219
3137, 3, 0, 11967, 22219
3138, 3, 0, 11967, 22219
3139, 3, 0, 11967, 22219
3140, 3, 0, 11967, 22219
3141, 3, 0, 11967, 22219
3142, 3, 0, 11967, 22219
3143, 3, 1, 11980, 22246
3144, 3, 1, 11980, 22246
3145, 3, 1, 11980, 22246
3146, 2, 1, 11980, 22246
3147, 2, 1, 11980, 22246
3148, 2, 1, 11980, 22246
3149, 2, 1, 11990, 22274
3150, 2, 1, 11990, 22274
3151, 2, 2, 12001, 22302
3152, 2, 2, 12001, 22331
3153, 2, 2, 12001, 22331
3154, 2, 2, 12001, 22331
3155, 2, 2, 12001, 22331
3156, 2, 2, 12001, 22331
3157, 2, 2, 12001, 22331
3158, 2, 2, 12001, 22331
3159, 3, 2, 12003, 22361
3160, 3, 2, 12012, 22391
3161, 2, 2, 12012, 22391
3162, 2, 2, 12034, 22421
3163, 2, 2, 12034, 22421
3164, 2, 2, 12034, 22421
3165, 2, 2, 12034, 22421
3166, 2, 3, 12034, 22450
3167, 2, 3, 12034, 22450
3168, 2, 3, 12034, 22450
3169, 2, 3, 12034, 22450
3170, 2, 3, 12034, 22450
3171, 2, 3, 12034, 22450
3172, 2, 3, 12034, 22450
3173, 3, 3, 12055, 22479
3174, 3, 3, 12055, 22479
3175, 3, 3, 12055, 22479
3176, 3, 3, 12083, 22508
3177, 3, 2, 12083, 22508
3178, 3, 2, 12083, 22508
3179, 3, 2, 12109, 22537
3180, 4, 2, 12138, 22566
3181, 4, 3, 12138, 22595
3182, 4, 3, 12138, 22595
3183, 4, 3, 12138, 22595
3184, 3, 3, 12138, 22595
3185, 3, 3, 12138, 22595
3186, 3, 3, 12138, 22595
3187, 3, 3, 12147, 22625
3188, 3, 3, 12147, 22625
3189, 3, 3, 12147, 22625
3190, 3, 3, 12147, 22625
3191, 4, 3, 12168, 22625
3192, 4, 3, 12168, 22625
3193, 3, 3, 12168, 22625
3194, 3, 3, 12169, 22653
3195, 4, 3, 12191, 22653
3196, 4, 3, 12216, 22682
3197, 4, 3, 12216, 22682
3198, 4, 3, 12241, 22682
3199, 4, 3, 12241, 22682
3200, 3, 3, 12241, 22682
3201, 3, 3, 12268, 22710
3202, 3, 3, 12268, 22710
3203, 3, 3, 12268, 22710
3204, 3, 3, 12268, 22710
3205, 3, 3, 12268, 22710
3206, 3, 3, 12268, 22739
3207, 3, 3, 12268, 22739
3208, 3, 3, 12268, 22739
3209, 3, 3, 12268, 22739
3210, 3, 3, 12268, 22739
3211, 3, 3, 12268, 22739
3212, 3, 3, 12268, 22739
3213, 3, 3, 12268, 22739
3214, 3, 3, 12268, 22739
3215, 4, 4, 12269, 22767
3216, 4, 4, 12269, 22767
3217, 4, 4, 12277, 22796
3218, 3, 4, 12277, 22796
3219, 3, 4, 12294, 22825
3220, 3, 4, 12294, 22825
3221, 3, 4, 12294, 22825
3222, 3, 4, 12294, 22825
3223, 3, 4, 12294, 22825
3224, 2, 4, 12294, 22825
3225, 1, 4, 12294, 22825
3226, 1, 4, 12311, 22852
3227, 1, 5, 12311, 22879
3228, 1, 5, 12313, 22879
3229, 1, 5, 12313, 22879
3230, 1, 5, 12313, 22879
3231, 1, 5, 12313, 22879
3232, 1, 5, 12313, 22879
3233, 1, 5, 12313, 22879
3234, 1, 5, 12313, 22879
3235, 1, 5, 12313, 22879
3236, 1, 5, 12313, 22879
3237, 1, 5, 12313, 22879
3238, 1, 4, 12313, 22879
3239, 1, 4, 12318, 22905
3240, 1, 4, 12318, 22905
3241, 1, 4, 12318, 22905
3242, 1, 4, 12332, 22931
3243, 1, 4, 12332, 22931
3244, 1, 4, 12332, 22931
3245, 1, 4, 12332, 22931
3246, 1, 4, 12332, 22931
3247, 1, 4, 12349, 22957
3248, 1, 4, 12349, 22957
3249, 1, 4, 12373, 22983
3250, 1, 4, 12373, 22983
3251, 1, 4, 12373, 22983
3252, 1, 4, 12391, 22983
3253, 1, 4, 12401, 23009
3254, 1, 3, 12401, 23009
3255, 1, 3, 12401, 23035
3256, 1, 3, 12401, 23035
3257, 1, 3, 12401, 23035
3258, 2, 4, 12415, 23061
3259, 2, 4, 12415, 23061
3260, 2, 3, 12415, 23061
3261, 2, 3, 12417, 23061
3262, 1, 2, 12417, 23061
3263, 1, 2, 12431, 23086
3264, 1, 2, 12431, 23086
3265, 1, 1, 12431, 23086
3266, 1, 1, 12431, 23086
3267, 1, 2, 12455, 23111
3268, 1, 2, 12461, 23137
3269, 1, 2, 12461, 23137
3270, 1, 2, 12461, 23137
3271, 2, 3, 12468, 23163
3272, 2, 3, 12468, 23163
3273, 2, 3, 12468, 23163
3274, 2, 3, 12468, 23163
3275, 2, 3, 12480, 23190
3276, 2, 3, 12480, 23190
3277, 2, 3, 12480, 23190
3278, 2, 3, 12480, 23190
3279, 2, 3, 12480, 23190
3280, 3, 3, 12482, 23217
3281, 3, 3, 12482, 23217
3282, 3, 3, 12482, 23217
3283, 2, 2, 12482, 23217
3284, 2, 2, 12490, 23243
3285, 1, 2, 12490, 23243
3286, 1, 2, 12490, 23243
3287, 1, 1, 12490, 23243
3288, 2, 2, 12509, 23268
3289, 3, 2, 12534, 23268
3290, 3, 2, 12534, 23268
3291, 3, 2, 12534, 23268
3292, 3, 2, 12534, 23268
3293, 3, 2, 12534, 23268
3294, 3, 2, 12534, 23268
3295, 3, 2, 12536, 23294
3296, 3, 2, 12536, 23294
3297, 3, 2, 12549, 23294
3298, 4, 2, 12552, 23320
3299, 5, 2, 12569, 23320
3300, 5, 2, 12593, 23320
3301, 5, 2, 12593, 23320
3302, 5, 2, 12593, 23320
3303, 4, 2, 12593, 23320
3304, 4, 2, 12593, 23320
3305, 4, 1, 12593, 23320
3306, 4, 1, 12593, 23320
3307, 5, 1, 12595, 23320
3308, 5, 1, 12595, 23320
3309, 3, 1, 12595, 23320
3310, 4, 1, 12602, 23345
3311, 4, 1, 12602, 23345
3312, 4, 1, 12602, 23345
3313, 5, 1, 12603, 23370
3314, 5, 1, 12603, 23370
3315, 5, 1, 12603, 23370
3316, 4, 1, 12603, 23370
3317, 3, 1, 12603, 23370
3318, 3, 1, 12603, 23370
3319, 3, 1, 12603, 23370
3320, 3, 1, 12611, 23394
3321, 3, 1, 12611, 23394
3322, 3, 1, 12611, 23394
3323, 3, 1, 12611, 23394
3324, 2, 1, 12611, 23394
3325, 2, 2, 12612, 23418
3326, 2, 2, 12614, 23443
3327, 2, 2, 12614, 23443
3328, 3, 2, 12617, 23466
3329, 3, 3, 12630, 23489
3330, 4, 4, 12644, 23513
3331, 3, 4, 12644, 23513
3332, 3, 4, 12665, 23538
3333, 2, 3, 12665, 23538
3334, 2, 3, 12688, 23563
3335, 3, 3, 12712, 23563
3336, 3, 3, 12712, 23563
3337, 2, 3, 12712, 23563
3338, 3, 4, 12726, 23588
3339, 3, 4, 12726, 23588
3340, 3, 4, 12743, 23613
3341, 3, 4, 12761, 23613
3342, 3, 4, 12783, 23613
3343, 3, 4, 12783, 23613
3344, 3, 4, 12783, 23613
3345, 3, 4, 12783, 23613
3346, 3, 4, 12783, 23613
3347, 3, 4, 12783, 23613
3348, 3, 4, 12783, 23613
3349, 3, 4, 12783, 23613
3350, 2, 4, 12783, 23613
3351, 3, 4, 12808, 23613
3352, 2, 4, 12808, 23613
3353, 2, 4, 12808, 23613
3354, 2, 5, 12834, 23639
3355, 2, 5, 12834, 23639
3356, 2, 5, 12834, 23639
3357, 2, 5, 12834, 23639
3358, 2, 5, 12834, 23639
3359, 2, 5, 12834, 23639
3360, 2, 5, 12834, 23639
3361, 2, 5, 12834, 23639
3362, 2, 4, 12834, 23639
3363, 2, 4, 12842, 23665
3364, 2, 3, 12842, 23665
3365, 1, 3, 12842, 23665
3366, 1, 3, 12860, 23689
3367, 1, 3, 12860, 23689
3368, 1, 3, 12860, 23689
3369, 1, 3, 12860, 23689
3370, 1, 4, 12864, 23713
3371, 1, 4, 12864, 23713
3372, 1, 4, 12864, 23713
3373, 1, 4, 12864, 23737
3374, 1, 5, 12865, 23762
3375, 1, 5, 12865, 23762
3376, 1, 5, 12868, 23788
3377, 1, 5, 12868, 23788
3378, 2, 5, 12886, 23788
3379, 2, 5, 12892, 23788
3380, 1, 4, 12892, 23788
3381, 1, 4, 12892, 23788
3382, 1, 4, 12892, 23788
3383, 1, 4, 12892, 23788
3384, 1, 4, 12892, 23788
3385, 1, 4, 12915, 23788
3386, 1, 4, 12915, 23788
3387, 1, 4, 12915, 23788
3388, 1, 4, 12915, 23788
3389, 1, 4, 12915, 23788
3390, 1, 4, 12915, 23788
3391, 1, 4, 12929, 23813
3392, 1, 3, 12929, 23813
3393, 1, 4, 12929, 23837
3394, 1, 4, 12929, 23862
3395, 1, 4, 12929, 23862
3396, 1, 4, 12929, 23862
3397, 1, 4, 12929, 23862
3398, 1, 4, 12929, 23862
3399, 1, 4, 12929, 23862
3400, 1, 4, 12929, 23862
3401, 1, 4, 12943, 23887
3402, 1, 4, 12943, 23887
3403, 1, 4, 12943, 23887
3404, 1, 3, 12943, 23887
3405, 1, 3, 12943, 23887
3406, 1, 4, 12943, 23911
3407, 1, 4, 12943, 23911
3408, 1, 4, 12952, 23911
3409, 1, 4, 12952, 23911
3410, 1, 3, 12952, 23911
3411, 1, 3, 12952, 23911
3412, 1, 2, 12952, 23911
3413, 1, 2, 12952, 23911
3414, 1, 2, 12952, 23911
3415, 2, 2, 12958, 23934
3416, 2, 2, 12958, 23934
3417, 2, 3, 12958, 23957
3418, 2, 3, 12958, 23957
3419, 2, 3, 12958, 23957
3420, 2, 3, 12974, 23957
3421, 2, 3, 12974, 23957
3422, 2, 4, 12994, 23981
3423, 2, 4, 12994, 23981
3424, 2, 3, 12994, 23981
3425, 2, 3, 12994, 24005
3426, 2, 3, 12994, 24005
3427, 2, 3, 12994, 24005
3428, 1, 3, 12994, 24005
3429, 1, 3, 12994, 24005
3430, 1, 4, 13000, 24028
3431, 1, 3, 13000, 24028
3432, 1, 3, 13000, 24028
3433, 1, 3, 13003, 24050
3434, 1, 3, 13003, 24050
3435, 0, 3, 13003, 24050
3436, 1, 3, 13019, 24073
3437, 1, 2, 13019, 24073
3438, 0, 2, 13019, 24073
3439, 0, 2, 13019, 24073
3440, 1, 2, 13040, 24073
3441, 2, 2, 13046, 24096
3442, 2, 2, 13046, 24096
3443, 2, 3, 13057, 24118
3444, 2, 3, 13071, 24141
3445, 2, 3, 13071, 24141
3446, 2, 3, 13071, 24141
3447, 2, 2, 13071, 24141
3448, 2, 2, 13071, 24162
3449, 2, 2, 13075, 24183
3450, 3, 2, 13085, 24204
3451, 3, 2, 13085, 24204
3452, 3, 2, 13085, 24204
3453, 2, 2, 13085, 24204
3454, 2, 2, 13085, 24204
3455, 2, 2, 13085, 24204
3456, 2, 2, 13090, 24225
3457, 2, 2, 13098, 24246
3458, 1, 2, 13098, 24246
3459, 1, 2, 13120, 24268
3460, 1, 2, 13120, 24268
3461, 2, 2, 13137, 24290
3462, 2, 2, 13137, 24290
3463, 2, 2, 13137, 24290
3464, 2, 2, 13137, 24290
3465, 2, 2, 13143, 24312
3466, 3, 3, 13164, 24335
3467, 3, 3, 13164, 24335
3468, 3, 3, 13173, 24359
3469, 3, 3, 13173, 24359
3470, 3, 3, 13173, 24359
3471, 3, 3, 13173, 24359
3472, 3, 3, 13173, 24359
3473, 3, 3, 13173, 24359
3474, 3, 3, 13173, 24359
3475, 3, 3, 13173, 24359
3476, 3, 4, 13177, 24383
3477, 3, 4, 13177, 24383
3478, 3, 4, 13177, 24383
3479, 3, 4, 13182, 24408
3480, 3, 3, 13182, 24408
3481, 3, 3, 13182, 24408
3482, 4, 4, 13188, 24433
3483, 4, 4, 13188, 24433
3484, 4, 4, 13188, 24433
3485, 3, 3, 13188, 24433
3486, 3, 3, 13188, 24433
3487, 2, 3, 13188, 24433
3488, 2, 3, 13188, 24433
3489, 1, 2, 13188, 24433
3490, 1, 2, 13188, 24433
3491, 1, 2, 13188, 24433
3492, 1, 2, 13188, 24433
3493, 1, 2, 13188, 24433
3494, 1, 3, 13197, 24456
3495, 1, 3, 13204, 24480
3496, 0, 3, 13204, 24480
3497, 0, 3, 13218, 24504
3498, 0, 4, 13239, 24528
3499, 0, 4, 13239, 24528
3500, 0, 3, 13239, 24528
3501, 1, 4, 13254, 24552
3502, 1, 4, 13273, 24577
3503, 1, 4, 13295, 24603
3504, 1, 4, 13295, 24603
3505, 1, 3, 13295, 24603
3506, 1, 3, 13295, 24603
3507, 1, 4, 13314, 24628
3508, 1, 4, 13324, 24654
3509, 1, 5, 13347, 24680
3510, 1, 5, 13371, 24680
3511, 1, 5, 13371, 24680
3512, 1, 5, 13391, 24707
3513, 1, 5, 13391, 24707
3514, 1, 5, 13391, 24707
3515, 1, 4, 13391, 24707
3516, 2, 4, 13392, 24733
3517, 2, 3, 13392, 24733
3518, 3, 4, 13402, 24759
3519, 2, 3, 13402, 24759
3520, 2, 3, 13402, 24759
3521, 2, 3, 13427, 24759
3522, 2, 3, 13427, 24759
3523, 1, 2, 13427, 24759
3524, 0, 1, 13427, 24759
3525, 0, 1, 13427, 24759
3526, 0, 1, 13429, 24783
3527, 0, 1, 13429, 24783
3528, 0, 1, 13429, 24783
3529, 0, 1, 13449, 24806
3530, 0, 1, 13449, 24806
3531, 0, 1, 13458, 24830
3532, 0, 1, 13458, 24854
3533, 1, 2, 13471, 24878
3534, 1, 2, 13495, 24878
3535, 1, 2, 13495, 24878
3536, 1, 2, 13495, 24878
3537, 1, 2, 13501, 24902
3538, 1, 2, 13501, 24902
3539, 1, 3, 13501, 24926
3540, 1, 3, 13508, 24926
3541, 1, 3, 13508, 24926
3542, 2, 4, 13531, 24950
3543, 2, 4, 13531, 24950
3544, 2, 4, 13539, 24950
3545, 2, 3, 13539, 24950
3546, 2, 2, 13539, 24950
3547, 2, 3, 13541, 24973
3548, 2, 3, 13541, 24973
3549, 2, 3, 13541, 24973
3550, 2, 3, 13550, 24997
3551, 2, 3, 13550, 24997
3552, 1, 3, 13550, 24997
3553, 2, 3, 13574, 24997
3554, 2, 3, 13574, 24997
3555, 2, 3, 13574, 24997
3556, 3, 4, 13596, 25021
3557, 3, 4, 13596, 25021
3558, 3, 5, 13613, 25046
3559, 3, 5, 13613, 25046
3560, 3, 5, 13613, 25046
3561, 3, 5, 13613, 25046
3562, 3, 5, 13613, 25046
3563, 2, 5, 13613, 25046
3564, 2, 5, 13616, 25071
3565, 2, 5, 13622, 25097
3566, 2, 5, 13622, 25097
3567, 3, 6, 13629, 25123
3568, 4, 7, 13640, 25150
3569, 4, 7, 13640, 25150
3570, 3, 6, 13640, 25150
3571, 2, 6, 13640, 25150
3572, 2, 6, 13640, 25150
3573, 3, 7, 13663, 25177
3574, 3, 7, 13663, 25177
3575, 3, 7, 13671, 25177
3576, 4, 7, 13685, 25177
3577, 4, 7, 13685, 25177
3578, 4, 7, 13685, 25177
3579, 3, 6, 13685, 25177
3580, 4, 7, 13709, 25204
3581, 4, 7, 13709, 25204
3582, 5, 8, 13722, 25232
3583, 4, 7, 13722, 25232
3584, 4, 7, 13722, 25232
3585, 5, 8, 13725, 25260
3586, 5, 8, 13725, 25260
3587, 5, 9, 13742, 25289
3588, 5, 9, 13749, 25319
3589, 5, 9, 13767, 25319
3590, 5, 9, 13767, 25319
3591, 5, 9, 13767, 25319
3592, 5, 9, 13767, 25319
3593, 5, 9, 13767, 25319
3594, 5, 9, 13767, 25319
3595, 5, 9, 13767, 25319
3596, 5, 8, 13767, 25319
3597, 5, 8, 13767, 25319
3598, 5, 8, 13767, 25319
3599, 5, 8, 13767, 25319
3600, 5, 8, 13777, 25348
3601, 5, 8, 13777, 25348
3602, 6, 9, 13787, 25377
3603, 6, 8, 13787, 25377
3604, 6, 8, 13787, 25406
3605, 6, 7, 13787, 25406
3606, 5, 6, 13787, 25406
3607, 5, 6, 13787, 25406
3608, 4, 5, 13787, 25406
3609, 3, 4, 13787, 25406
3610, 4, 4, 13796, 25430
3611, 4, 4, 13796, 25430
3612, 5, 4, 13819, 25454
3613, 5, 4, 13845, 25479
3614, 4, 3, 13845, 25479
3615, 3, 3, 13845, 25479
3616, 3, 3, 13855, 25503
3617, 3, 3, 13856, 25528
3618, 3, 3, 13856, 25528
3619, 3, 4, 13858, 25552
3620, 4, 5, 13861, 25577
3621, 4, 5, 13861, 25577
3622, 4, 5, 13887, 25602
3623, 3, 5, 13887, 25602
3624, 3, 5, 13887, 25628
3625, 3, 5, 13887, 25628
3626, 3, 4, 13887, 25628
3627, 2, 2, 13887, 25628
3628, 2, 2, 13887, 25628
3629, 2, 2, 13887, 25628
3630, 1, 2, 13887, 25628
3631, 1, 2, 13890, 25649
3632, 1, 2, 13894, 25670
3633, 2, 3, 13904, 25692
3634, 1, 3, 13904, 25692
3635, 1, 3, 13922, 25715
3636, 2, 4, 13947, 25739
3637, 2, 4, 13947, 25739
3638, 2, 4, 13947, 25739
3639, 2, 4, 13947, 25739
3640, 2, 4, 13947, 25739
3641, 2, 3, 13947, 25739
3642, 1, 2, 13947, 25739
3643, 1, 2, 13948, 25760
3644, 1, 1, 13948, 25760
3645, 1, 1, 13948, 25760
3646, 1, 0, 13948, 25760
3647, 1, 0, 13948, 25760
3648, 2, 1, 13952, 25775
3649, 2, 1, 13952, 25775
3650, 2, 1, 13969, 25791
3651, 2, 1, 13969, 25791
3652, 2, 1, 13969, 25791
3653, 2, 1, 13969, 25791
3654, 3, 1, 13971, 25807
3655, 3, 1, 13971, 25807
3656, 3, 0, 13971, 25807
3657, 3, 0, 13971, 25807
3658, 4, 1, 13980, 25822
3659, 2, 1, 13980, 25822
3660, 2, 1, 13980, 25822
3661, 1, 0, 13980, 25822
